Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
208,1,1.0,557,557 wavelengths,0.8657718120805369,3.0,True
208,2,0.937972055474286,404,404 wavelengths,0.8590604026845637,3.0,True
208,3,0.879791576850657,329,329 wavelengths,0.87248322147651,3.0,True
208,4,0.825219913727574,275,275 wavelengths,0.87248322147651,3.0,True
208,5,0.7740332186973654,251,251 wavelengths,0.9463087248322147,3.0,True
208,6,0.7260215291469454,228,228 wavelengths,0.9463087248322147,3.0,True
208,7,0.6809879060125446,209,209 wavelengths,0.9463087248322147,3.0,True
208,8,0.6387476259557163,186,186 wavelengths,0.959731543624161,3.0,True
208,9,0.5991274236470037,179,179 wavelengths,0.959731543624161,3.0,True
208,10,0.5619647810491933,169,169 wavelengths,0.959731543624161,3.0,True
208,11,0.5271072607848689,154,154 wavelengths,0.959731543624161,3.0,True
208,12,0.49441188085380394,146,146 wavelengths,0.9664429530201343,3.0,True
208,13,0.4637445281353502,134,134 wavelengths,0.959731543624161,3.0,True
208,14,0.4349794082700673,128,128 wavelengths,0.9664429530201343,3.0,True
208,15,0.4079985296640637,118,118 wavelengths,0.959731543624161,3.0,True
208,16,0.38269121949948826,111,111 wavelengths,0.959731543624161,3.0,True
208,17,0.35895366976589616,104,104 wavelengths,0.959731543624161,3.0,True
208,18,0.33668851145035567,101,101 wavelengths,0.959731543624161,3.0,True
208,19,0.3158044151396677,95,95 wavelengths,0.9664429530201343,3.0,True
208,20,0.2962157163964089,88,88 wavelengths,0.8993288590604027,3.0,True
208,21,0.2778420643721278,83,83 wavelengths,0.8926174496644296,3.0,True
208,22,0.2606080922163436,79,79 wavelengths,0.8926174496644296,3.0,True
208,23,0.24444310792939605,75,75 wavelengths,0.8926174496644296,3.0,True
208,24,0.22928080439105833,72,72 wavelengths,0.8926174496644296,3.0,True
208,25,0.2150589873754787,66,66 wavelengths,0.8859060402684564,3.0,True
208,26,0.20171932043679625,62,62 wavelengths,0.8926174496644296,3.0,True
208,27,0.18920708561897795,60,60 wavelengths,0.9530201342281879,3.0,True
208,28,0.17747095900833193,55,55 wavelengths,0.9664429530201343,3.0,True
208,29,0.1664628002080379,53,53 wavelengths,0.8993288590604027,3.0,True
208,30,0.15613745487113867,51,51 wavelengths,0.9060402684563759,3.0,True
208,31,0.14645256948200552,46,46 wavelengths,0.9060402684563759,3.0,True
208,32,0.13736841762652738,45,45 wavelengths,0.9530201342281879,3.0,True
208,33,0.12884773703840405,41,41 wavelengths,0.8926174496644296,3.0,True
208,34,0.12085557675312208,39,39 wavelengths,0.8993288590604027,3.0,True
208,35,0.11335915374265627,38,38 wavelengths,0.9060402684563759,3.0,True
208,36,0.10632771844282492,36,36 wavelengths,0.9060402684563759,3.0,True
208,37,0.09973242862170764,34,34 wavelengths,0.912751677852349,3.0,True
208,38,0.09354623107174559,33,33 wavelengths,0.9261744966442953,3.0,True
208,39,0.08774375064023773,32,32 wavelengths,0.8859060402684564,3.0,True
208,40,0.082301186143047,29,29 wavelengths,0.8993288590604027,3.0,True
208,41,0.07719621273456559,26,26 wavelengths,0.8993288590604027,3.0,True
208,42,0.07240789033347075,23,23 wavelengths,0.8993288590604027,3.0,True
208,43,0.06791657772864225,23,23 wavelengths,0.8993288590604027,3.0,True
208,44,0.06370385201291369,21,21 wavelengths,0.8993288590604027,3.0,True
208,45,0.059752433014182364,21,21 wavelengths,0.8993288590604027,3.0,True
208,46,0.05604611241390222,21,21 wavelengths,0.8993288590604027,3.0,True
208,47,0.05256968726221077,19,19 wavelengths,0.9194630872483222,3.0,True
208,48,0.04930889761697621,17,17 wavelengths,0.9261744966442953,3.0,True
208,49,0.0462503680509663,16,16 wavelengths,0.9261744966442953,3.0,True
208,50,0.043381552787207116,15,15 wavelengths,0.8993288590604027,3.0,True
208,51,0.0406906842374829,14,14 wavelengths,0.8993288590604027,3.0,True
208,52,0.03816672473288696,14,14 wavelengths,0.8993288590604027,3.0,True
208,53,0.03579932124842725,13,13 wavelengths,0.8993288590604027,3.0,True
208,54,0.03357876293597159,12,12 wavelengths,0.8926174496644296,3.0,True
208,55,0.031495941291337044,11,11 wavelengths,0.8993288590604027,3.0,True
208,56,0.029542312792132836,11,11 wavelengths,0.8993288590604027,3.0,True
208,57,0.027709863853101133,11,11 wavelengths,0.8993288590604027,3.0,True
208,58,0.025991077955205888,8,498.821 - 499.31 - 505.164 - 749.008 - 752.896 - 763.223 - 941.537 - 949.698,0.8993288590604027,3.0,True
208,59,0.024378904813636863,8,498.821 - 499.31 - 505.164 - 749.008 - 752.896 - 763.223 - 941.537 - 949.698,0.8993288590604027,3.0,True
208,60,0.022866731458258936,6,499.31 - 505.164 - 749.008 - 752.896 - 763.223 - 941.537,0.8859060402684564,3.0,True
208,61,0.02144835510788165,6,499.31 - 505.164 - 749.008 - 752.896 - 763.223 - 941.537,0.8859060402684564,3.0,True
208,62,0.020117957727082157,6,499.31 - 505.164 - 749.008 - 752.896 - 763.223 - 941.537,0.8859060402684564,3.0,True
208,63,0.018870082161216047,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,64,0.017699609751724465,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,65,0.01660173933991771,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,66,0.015571967573110938,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,67,0.01460607043232979,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,68,0.013700085905814561,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,69,0.012850297737251187,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,70,0.012053220182066058,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,71,0.011305583709256654,5,499.31 - 749.008 - 752.896 - 763.223 - 941.537,0.8456375838926175,3.0,True
208,72,0.010604321590108063,4,499.31 - 749.008 - 752.896 - 763.223,0.8389261744966443,3.0,True
208,73,0.009946557318784004,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,74,0.009329592813192641,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,75,0.008750897347728423,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,76,0.008208097172493305,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,77,0.007698965776416224,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,78,0.007221414754331306,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,79,0.006773485240552469,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,80,0.006353339873805741,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,81,0.0059592552605603095,3,749.008 - 752.896 - 763.223,0.8590604026845637,3.0,True
208,82,0.0055896149058437036,2,752.896 - 763.223,0.8120805369127517,3.0,True
208,83,0.005242902582543929,1,763.223,0.6510067114093959,3.0,True
208,84,0.00491769611200017,1,763.223,0.6510067114093959,3.0,True
208,85,0.004612661530370705,1,763.223,0.6510067114093959,3.0,True
208,86,0.004326547616848976,1,763.223,0.6510067114093959,3.0,True
208,87,0.0040581807612832055,1,763.223,0.6510067114093959,3.0,True
208,88,0.0038064601501470127,1,763.223,0.6510067114093959,3.0,True
208,89,0.003570353251114352,1,763.223,0.6510067114093959,3.0,True
208,90,0.003348891577717027,1,763.223,0.6510067114093959,3.0,True
208,91,0.003141166716711766,1,763.223,0.6510067114093959,3.0,True
208,92,0.0029463266018615484,1,763.223,0.6510067114093959,3.0,True
208,93,0.0027635720188466436,1,763.223,0.6510067114093959,3.0,True
208,94,0.0025921533269688104,1,763.223,0.6510067114093959,3.0,True
208,95,0.002431367384201443,1,763.223,0.6510067114093959,3.0,True
208,96,0.0022805546629725646,1,763.223,0.6510067114093959,3.0,True
208,97,0.0021390965448498454,1,763.223,0.6510067114093959,3.0,True
208,98,0.0020064127830307517,1,763.223,0.6510067114093959,3.0,True
208,99,0.001881959122229238,1,763.223,0.6510067114093959,3.0,True
208,100,0.001765225066195941,1,763.223,0.6510067114093959,3.0,True
